Reference GeoSymbio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type;Gene;Accession number;Host_Phylum;Host_Class;Host_Order;Host_Family;Host_Genus;Host_Species;Host_Sci_Name;Ocean;Country;StateRegion;Latitude;Longitude;Reference;;Accession number;Host_Species_code;Country;year;sample_number;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;astreoides;Porites astreoides;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Pastreoides;Bar;2005;14;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Mussidae;Scolymia;sp.;Scolymia sp.;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Scolymia sp.;Bar;2005;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;radians;Siderastrea radians;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Sradians;Bar;2005;5;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;radians;Siderastrea radians;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Sradians;Bar;2005;6;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Ssiderea;Bar;2005;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Ssiderea;Bar;2005;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Ssiderea;Bar;2005;3;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Ssiderea;Bar;2005;4;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499789;Ssiderea;Bel;2003;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499789;Ssiderea;Bel;2003;3;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Astrocoeniidae;Stephanocoenia;intersepta;Stephanocoenia intersepta;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499789;Sintercepta;Bar;2005;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Astrocoeniidae;Stephanocoenia;intersepta;Stephanocoenia intersepta;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499789;Sintercepta;Bel;2003;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Aagiricites;Mex;1999;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites f. agaricites;Agaricia agaricites f. agaricites;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Afagaricites;Mex;1999;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites f. danai;Agaricia agaricites f. danai;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Afdanai;Mex;1999;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;fragilis;Agaricia fragilis;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Afragilis;Mex;1999;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;humilis;Agaricia humilis;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Ahumilis;Mex;1999;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;tenuifolia;Agaricia tenuifolia;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Atenuifolia;Mex;1999;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Leptoseris;cucullata;Leptoseris cucullata;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Lcucullata;Mex;1999;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Bahamas;Exuma Islands;23.76725556;-76.09464167;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Oannularis;Bah;1999;3;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Mcavernosa;Mex;1999;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Mcavernosa;Mex;1999;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Bahamas;Exuma Islands;23.76725556;-76.09464167;LaJeunesse_2002_Mar_Biol_141_387;;AF499789;Mcavernosa;Bah;1999;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499789;Mcavernosa;Bar;2007;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499789;Mcavernosa;Bar;2007;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499789;Ssiderea;Bar;2007;3;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499789;Ssiderea;Bar;2007;4;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499789;Oannularis;Flo;2004;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499789;Ofaveolata;Flo;2000;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499789;Ofranksi;Flo;2000;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499789;Ofranksi;Flo;2004;2;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Bahamas;Exuma Islands;23.76725556;-76.09464167;Thornhill_2006_Mar_Biol_148_711;;AF499789;Ssiderea;Bah;2004;1;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF499789;Ssiderea;Flo;2004;3;;;;;;;;;;;;;;;
C3;ITS2;AF499789;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;Florida;25.0446;-80.3945;Thornhill_2009_PLoS_ONE_4_e6262;;AF499789;Oannularis;Flo;2005;3;;;;;;;;;;;;;;;
C34;ITS2;AY258499;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;labyrinthiformis;Diploria labyrinthiformis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AY258499;Dlabyrinthiformis;Bar;2005;3;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites f. agaricites;Agaricia agaricites f. agaricites;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499790;Afagaricites;Mex;1999;2;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;sp.;Agaricia sp.;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF499790;Agaricia sp.;Flo;2006;2;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499790;Aagiricites;Bel;2003;4;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499790;Aagiricites;Bel;2003;5;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;humilis;Agaricia humilis;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499790;Ahumilis;Bel;2003;2;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;tenuifolia;Agaricia tenuifolia;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499790;Atenuifolia;Bel;2003;4;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;tenuifolia;Agaricia tenuifolia;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499790;Atenuifolia;Bel;2003;5;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;tenuifolia;Agaricia tenuifolia;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499790;Atenuifolia;Bel;2003;6;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499790;Aagiricites;Mex;1999;2;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites f. danai;Agaricia agaricites f. danai;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499790;Afdanai;Mex;1999;2;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;fragilis;Agaricia fragilis;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499790;Afragilis;Mex;1999;2;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;humilis;Agaricia humilis;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499790;Ahumilis;Mex;1999;3;;;;;;;;;;;;;;;
C3a;ITS2;AF499790;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;tenuifolia;Agaricia tenuifolia;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499790;Atenuifolia;Mex;1999;2;;;;;;;;;;;;;;;
C3b;ITS2;AF499791;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499791;Aagiricites;Bar;2005;8;;;;;;;;;;;;;;;
C3b;ITS2;AF499791;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;humilis;Agaricia humilis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499791;Ahumilis;Bar;2005;6;;;;;;;;;;;;;;;
C3b;ITS2;AF499791;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;lamarcki;Agaricia lamarcki;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499791;Alamarcki;Bar;2005;2;;;;;;;;;;;;;;;
C3c;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mycetophyllia;reesi;Mycetophyllia reesi;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;N_A;Mreesi;Bel;2003;2;;;;;;;;;;;;;;;
C3d;ITS2;AF499792;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499792;Mcavernosa;Mex;1999;3;;;;;;;;;;;;;;;
C3e;ITS2;AF499793;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499793;Mcavernosa;Mex;1999;4;;;;;;;;;;;;;;;
C3e;ITS2;AF499793;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499793;Mcavernosa;Bel;2003;3;;;;;;;;;;;;;;;
C3e;ITS2;AF499793;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499793;Mcavernosa;Bel;2003;4;;;;;;;;;;;;;;;
C3g;ITS2;AY589735;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589735;Mcavernosa;Bel;2003;5;;;;;;;;;;;;;;;
C3L;ITS2;AY589738;Cnidaria;Anthozoa;Scleractinia;Faviidae;Colpophyllia;natans;Colpophyllia natans;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AY589738;Cnatans;USVI;2007;4;;;;;;;;;;;;;;;
C3L;ITS2;AY589738;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;strigosa;Diploria strigosa;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589738;Dstrigosa;Bel;2003;6;;;;;;;;;;;;;;;
C3o;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;N_A;Mcavernosa;Bar;2005;5;;;;;;;;;;;;;;;
C3o;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;N_A;Mcavernosa;Bar;2007;3;;;;;;;;;;;;;;;
C3p;ITS2;GU907654;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907654;Mcavernosa;Bar;2005;6;;;;;;;;;;;;;;;
C3p;ITS2;GU907654;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;GU907654;Mcavernosa;Bar;2007;4;;;;;;;;;;;;;;;
C3q;ITS2;GU907655;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907655;Aagiricites;Bar;2005;9;;;;;;;;;;;;;;;
C3q;ITS2;GU907655;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907655;Aagiricites;Bar;2005;10;;;;;;;;;;;;;;;
C3q;ITS2;GU907655;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907655;Aagiricites;Bar;2005;11;;;;;;;;;;;;;;;
C4;ITS2;AF499794;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;furcata;Porites furcata;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499794;Pfurcata;Mex;1999;3;;;;;;;;;;;;;;;
C4;ITS2;AF499794;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;divaricata;Porites divaricata;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499794;Pdivaricata;Bel;2003;2;;;;;;;;;;;;;;;
C4;ITS2;AF499794;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499794;Pporites;Bel;2003;2;;;;;;;;;;;;;;;
C4;ITS2;AF499794;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499794;Pporites;Bel;2003;3;;;;;;;;;;;;;;;
C4;ITS2;AF499794;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499794;Pporites;Bel;2003;4;;;;;;;;;;;;;;;
C46;ITS2;EU449108;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;radians;Siderastrea radians;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;EU449108;Sradians;USVI;2007;1;;;;;;;;;;;;;;;
C46;ITS2;EU449108;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;radians;Siderastrea radians;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;EU449108;Sradians;Bar;2005;7;;;;;;;;;;;;;;;
C46;ITS2;EU449108;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;EU449108;Ssiderea;Bel;2003;4;;;;;;;;;;;;;;;
C46a;ITS2;AY765405;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;radians;Siderastrea radians;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AY765405;Sradians;Bar;2005;8;;;;;;;;;;;;;;;
C46a;ITS2;AY765405;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY765405;Ssiderea;Bel;2003;5;;;;;;;;;;;;;;;
C47;ITS2;AY589752;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589752;Pporites;Bel;2003;5;;;;;;;;;;;;;;;
C48;ITS2;AY589753;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mycetophyllia;daniana;Mycetophyllia daniana;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589753;Mdaniana;Bel;2003;1;;;;;;;;;;;;;;;
C48;ITS2;AY589753;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mycetophyllia;sp.;Mycetophyllia sp.;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589753;Mycetophyllia sp.;Bel;2003;1;;;;;;;;;;;;;;;
C49;ITS2;AY589754;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mycetophyllia;aliciae;Mycetophyllia aliciae;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589754;Maliciae;Bel;2003;1;;;;;;;;;;;;;;;
C49;ITS2;AY589754;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mycetophyllia;lamarckiana;Mycetophyllia lamarckiana;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589754;Mlamarckiana;Bel;2003;2;;;;;;;;;;;;;;;
C52;ITS2;AY589757;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;agaricites;Agaricia agaricites;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589757;Aagiricites;Bel;2003;6;;;;;;;;;;;;;;;
C53;ITS2;AY589758;Cnidaria;Anthozoa;Scleractinia;Faviidae;Manicina;areolata;Manicina areolata;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AY589758;Mareolata;Bel;2003;3;;;;;;;;;;;;;;;
C54;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Astrocoeniidae;Stephanocoenia;intersepta;Stephanocoenia intersepta;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;N_A;Sintercepta;Bel;2003;3;;;;;;;;;;;;;;;
C6;ITS2;AF499796;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mycetophyllia;sp.;Mycetophyllia sp.;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499796;Mycetophyllia sp.;Mex;1999;1;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499797;Ofaveolata;Mex;1999;1;;;;;;;;;;;;;;;
C7;ITS2;DQ838548;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;Panama;Bocas del Toro;9.33533611;-82.25432222;Garren_2006_Coral_Reefs_25_503;;DQ838548;Ofranksi;Pan;2002;3;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.522877;-86.510453;DeSalvo_2010_Mol_Ecol_19_1174;;AF499797;Ofaveolata;Mex;2007;9;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.522877;-86.510453;DeSalvo_2010_Mol_Ecol_19_1174;;AF499797;Ofaveolata;Mex;2007;10;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.522877;-86.510453;DeSalvo_2010_Mol_Ecol_19_1174;;AF499797;Ofaveolata;Mex;2007;11;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.522877;-86.510453;DeSalvo_2010_Mol_Ecol_19_1174;;AF499797;Ofaveolata;Mex;2007;12;;;;;;;;;;;;;;;
